        Time / ns                Plane wave/real
4.6609987098e+00               -1.9802485868e-04
4.7248480072e+00               -1.7366241209e-04
4.7886973045e+00               -1.4386731208e-04
4.8525466019e+00               -1.0812784588e-04
4.9163958993e+00               -6.5917300044e-05
4.9802451967e+00               -1.6696560334e-05
5.0440944941e+00               4.0081899472e-05
5.1079437915e+00               1.0497054087e-04
5.1717930889e+00               1.7852151396e-04
5.2356423863e+00               2.6128208432e-04
5.2994916837e+00               3.5378863231e-04
5.3633409811e+00               4.5655972940e-04
5.4271902785e+00               5.7009012271e-04
5.4910395759e+00               6.9484179485e-04
5.5548888733e+00               8.3123693579e-04
5.6187381707e+00               9.7964750095e-04
5.6825874681e+00               1.1403871485e-03
5.7464367655e+00               1.3136993530e-03
5.8102860629e+00               1.4997479308e-03
5.8741353602e+00               1.6986053076e-03
5.9379846576e+00               1.9102393971e-03
6.0018339550e+00               2.1345034340e-03
6.0656832524e+00               2.3711206732e-03
6.1295325498e+00               2.6196738684e-03
6.1933818472e+00               2.8795894610e-03
6.2572311446e+00               3.1501262686e-03
6.3210804420e+00               3.4303599658e-03
6.3849297394e+00               3.7191715076e-03
6.4487790368e+00               4.0152332854e-03
6.5126283342e+00               4.3169948020e-03
6.5764776316e+00               4.6226735439e-03
6.6403269290e+00               4.9302396361e-03
6.7041762264e+00               5.2374089302e-03
6.7680255238e+00               5.5416298671e-03
6.8318748212e+00               5.8400785075e-03
6.8957241185e+00               6.1296479018e-03
6.9595734159e+00               6.4069465904e-03
7.0234227133e+00               6.6682934649e-03
7.0872720107e+00               6.9097160315e-03
7.1511213081e+00               7.1269537214e-03
7.2149706055e+00               7.3154593926e-03
7.2788199029e+00               7.4704086586e-03
7.3426692003e+00               7.5867071031e-03
7.4065184977e+00               7.6590055740e-03
7.4703677951e+00               7.6817150155e-03
7.5342170925e+00               7.6490279568e-03
7.5980663899e+00               7.5549416535e-03
7.6619156873e+00               7.3932872522e-03
7.7257649847e+00               7.1577607947e-03
7.7896142821e+00               6.8419614260e-03
7.8534635795e+00               6.4394304312e-03
7.9173128769e+00               5.9436991609e-03
7.9811621742e+00               5.3483352902e-03
8.0450114716e+00               4.6470021418e-03
8.1088607690e+00               3.8335120517e-03
8.1727100664e+00               2.9018910269e-03
8.2365593638e+00               1.8464505686e-03
8.3004086612e+00               6.6184883200e-04
8.3642579586e+00               -6.5682269595e-04
8.4281072560e+00               -2.1139746296e-03
8.4919565534e+00               -3.7134236655e-03
8.5558058508e+00               -5.4583257899e-03
8.6196551482e+00               -7.3510721855e-03
8.6835044456e+00               -9.3932190717e-03
8.7473537430e+00               -1.1585393202e-02
8.8112030404e+00               -1.3927192680e-02
8.8750523378e+00               -1.6417122510e-02
8.9389016352e+00               -1.9052479363e-02
9.0027509325e+00               -2.1829297085e-02
9.0666002299e+00               -2.4742232757e-02
9.1304495273e+00               -2.7784521350e-02
9.1942988247e+00               -3.0947871277e-02
9.2581481221e+00               -3.4222422389e-02
9.3219974195e+00               -3.7596676389e-02
9.3858467169e+00               -4.1057427394e-02
9.4496960143e+00               -4.4589751672e-02
9.5135453117e+00               -4.8176934155e-02
9.5773946091e+00               -5.1800484430e-02
9.6412439065e+00               -5.5440085588e-02
9.7050932039e+00               -5.9073636435e-02
9.7689425013e+00               -6.2677225493e-02
9.8327917987e+00               -6.6225197984e-02
9.8966410961e+00               -6.9690185185e-02
9.9604903935e+00               -7.3043150867e-02
1.0024339691e+01               -7.6253483287e-02
1.0088188988e+01               -7.9289173456e-02
1.0152038286e+01               -8.2116744520e-02
1.0215887583e+01               -8.4701497128e-02
1.0279736880e+01               -8.7007783507e-02
1.0343586178e+01               -8.8998899013e-02
1.0407435475e+01               -9.0637563607e-02
1.0471284773e+01               -9.1885878105e-02
1.0535134070e+01               -9.2705766582e-02
1.0598983367e+01               -9.3059047817e-02
1.0662832665e+01               -9.2907818515e-02
1.0726681962e+01               -9.2214667729e-02
1.0790531260e+01               -9.0942972228e-02
1.0854380557e+01               -8.9057230873e-02
1.0918229854e+01               -8.6523404516e-02
1.0982079152e+01               -8.3309099340e-02
1.1045928449e+01               -7.9384164193e-02
1.1109777747e+01               -7.4720681986e-02
1.1173627044e+01               -6.9293750327e-02
1.1237476341e+01               -6.3081304848e-02
1.1301325639e+01               -5.6065079030e-02
1.1365174936e+01               -4.8230241628e-02
1.1429024234e+01               -3.9566527899e-02
1.1492873531e+01               -3.0067672606e-02
1.1556722828e+01               -1.9732552805e-02
1.1620572126e+01               -8.5651857949e-03
1.1684421423e+01               3.4255576014e-03
1.1748270720e+01               1.6224525576e-02
1.1812120018e+01               2.9811447872e-02
1.1875969315e+01               4.4159249567e-02
1.1939818613e+01               5.9235466395e-02
1.2003667910e+01               7.5000438393e-02
1.2067517207e+01               9.1408974225e-02
1.2131366505e+01               1.0840845445e-01
1.2195215802e+01               1.2594074174e-01
1.2259065100e+01               1.4394048838e-01
1.2322914397e+01               1.6233591759e-01
1.2386763694e+01               1.8104985007e-01
1.2450612992e+01               1.9999791542e-01
1.2514462289e+01               2.1909101235e-01
1.2578311587e+01               2.3823335967e-01
1.2642160884e+01               2.5732510380e-01
1.2706010181e+01               2.7626040873e-01
1.2769859479e+01               2.9493018149e-01
1.2833708776e+01               3.1322030636e-01
1.2897558074e+01               3.3101443119e-01
1.2961407371e+01               3.4819260966e-01
1.3025256668e+01               3.6463278225e-01
1.3089105966e+01               3.8021219855e-01
1.3152955263e+01               3.9480641075e-01
1.3216804561e+01               4.0829190199e-01
1.3280653858e+01               4.2054510316e-01
1.3344503155e+01               4.3144487732e-01
1.3408352453e+01               4.4087181363e-01
1.3472201750e+01               4.4871045727e-01
1.3536051048e+01               4.5484897524e-01
1.3599900345e+01               4.5918104721e-01
1.3663749642e+01               4.6160594502e-01
1.3727598940e+01               4.6202982986e-01
1.3791448237e+01               4.6036652879e-01
1.3855297534e+01               4.5653832964e-01
1.3919146832e+01               4.5047666063e-01
1.3982996129e+01               4.4212320540e-01
1.4046845427e+01               4.3143003801e-01
1.4110694724e+01               4.1836117665e-01
1.4174544021e+01               4.0289203005e-01
1.4238393319e+01               3.8501142047e-01
1.4302242616e+01               3.6472036182e-01
1.4366091914e+01               3.4203448859e-01
1.4429941211e+01               3.1698207826e-01
1.4493790508e+01               2.8960654576e-01
1.4557639806e+01               2.5996575152e-01
1.4621489103e+01               2.2813069605e-01
1.4685338401e+01               1.9418854599e-01
1.4749187698e+01               1.5823887527e-01
1.4813036995e+01               1.2039738729e-01
1.4876886293e+01               8.0791459050e-02
1.4940735590e+01               3.9564088155e-02
1.5004584888e+01               -3.1311577346e-03
1.5068434185e+01               -4.7125994379e-02
1.5132283482e+01               -9.2243053473e-02
1.5196132780e+01               -1.3829228492e-01
1.5259982077e+01               -1.8507358049e-01
1.5323831375e+01               -2.3238003381e-01
1.5387680672e+01               -2.7999406540e-01
1.5451529969e+01               -3.2769412051e-01
1.5515379267e+01               -3.7525025858e-01
1.5579228564e+01               -4.2243105767e-01
1.5643077862e+01               -4.6899932046e-01
1.5706927159e+01               -5.1471896284e-01
1.5770776456e+01               -5.5935097881e-01
1.5834625754e+01               -6.0266021463e-01
1.5898475051e+01               -6.4441217115e-01
1.5962324348e+01               -6.8437649277e-01
1.6026173646e+01               -7.2233020556e-01
1.6090022943e+01               -7.5805496072e-01
1.6153872241e+01               -7.9134304436e-01
1.6217721538e+01               -8.2199444043e-01
1.6281570835e+01               -8.4982217502e-01
1.6345420133e+01               -8.7464992948e-01
1.6409269430e+01               -8.9631661962e-01
1.6473118728e+01               -9.1467451205e-01
1.6536968025e+01               -9.2959294995e-01
1.6600817322e+01               -9.4095724960e-01
1.6664666620e+01               -9.4867057790e-01
1.6728515917e+01               -9.5265500416e-01
1.6792365215e+01               -9.5285124866e-01
1.6856214512e+01               -9.4921994592e-01
1.6920063809e+01               -9.4174182379e-01
1.6983913107e+01               -9.3041773151e-01
1.7047762404e+01               -9.1526951491e-01
1.7111611702e+01               -8.9633890149e-01
1.7175460999e+01               -8.7368895253e-01
1.7239310296e+01               -8.4740184602e-01
1.7303159594e+01               -8.1758044773e-01
1.7367008891e+01               -7.8434719599e-01
1.7430858189e+01               -7.4784179520e-01
1.7494707486e+01               -7.0822381312e-01
1.7558556783e+01               -6.6566774882e-01
1.7622406081e+01               -6.2036648688e-01
1.7686255378e+01               -5.7252538462e-01
1.7750104676e+01               -5.2236622064e-01
1.7813953973e+01               -4.7012046949e-01
1.7877803270e+01               -4.1603363543e-01
1.7941652568e+01               -3.6035786185e-01
1.8005501865e+01               -3.0335572343e-01
1.8069351162e+01               -2.4529659520e-01
1.8133200460e+01               -1.8645227028e-01
1.8197049757e+01               -1.2710130029e-01
1.8260899055e+01               -6.7520585901e-02
1.8324748352e+01               -7.9905653115e-03
1.8388597649e+01               5.1213327012e-02
1.8452446947e+01               1.0981537748e-01
1.8516296244e+01               1.6754809027e-01
1.8580145542e+01               2.2414687337e-01
1.8643994839e+01               2.7935835638e-01
1.8707844136e+01               3.3293595822e-01
1.8771693434e+01               3.8464377318e-01
1.8835542731e+01               4.3426022311e-01
1.8899392029e+01               4.8157389939e-01
1.8963241326e+01               5.2639052906e-01
1.9027090623e+01               5.6852842292e-01
1.9090939921e+01               6.0782466459e-01
1.9154789218e+01               6.4413091001e-01
1.9218638516e+01               6.7731873464e-01
1.9282487813e+01               7.0727583375e-01
1.9346337110e+01               7.3391043651e-01
1.9410186408e+01               7.5714835540e-01
1.9474035705e+01               7.7693461022e-01
1.9537885003e+01               7.9323436416e-01
1.9601734300e+01               8.0603065727e-01
1.9665583597e+01               8.1532635797e-01
1.9729432895e+01               8.2114212897e-01
1.9793282192e+01               8.2351728857e-01
1.9857131490e+01               8.2250837992e-01
1.9920980787e+01               8.1818901276e-01
1.9984830084e+01               8.1064899424e-01
2.0048679382e+01               7.9999325939e-01
2.0112528679e+01               7.8634153606e-01
2.0176377976e+01               7.6982638345e-01
2.0240227274e+01               7.5059317879e-01
2.0304076571e+01               7.2879875138e-01
2.0367925869e+01               7.0460901115e-01
2.0431775166e+01               6.7819997722e-01
2.0495624463e+01               6.4975386348e-01
2.0559473761e+01               6.1946075962e-01
2.0623323058e+01               5.8751416135e-01
2.0687172356e+01               5.5411308439e-01
2.0751021653e+01               5.1945721130e-01
2.0814870950e+01               4.8374941156e-01
2.0878720248e+01               4.4719055954e-01
2.0942569545e+01               4.0998185647e-01
2.1006418843e+01               3.7232226919e-01
2.1070268140e+01               3.3440560232e-01
2.1134117437e+01               2.9642335538e-01
2.1197966735e+01               2.5855929582e-01
2.1261816032e+01               2.2099293365e-01
2.1325665330e+01               1.8389427561e-01
2.1389514627e+01               1.4742737234e-01
2.1453363924e+01               1.1174530089e-01
2.1517213222e+01               7.6993757007e-02
2.1581062519e+01               4.3306368295e-02
2.1644911817e+01               1.0807763087e-02
2.1708761114e+01               -2.0388319188e-02
2.1772610411e+01               -5.0180753606e-02
2.1836459709e+01               -7.8478024578e-02
2.1900309006e+01               -1.0520186231e-01
2.1964158304e+01               -1.3028399462e-01
2.2028007601e+01               -1.5366924951e-01
2.2091856898e+01               -1.7531252035e-01
2.2155706196e+01               -1.9518136233e-01
2.2219555493e+01               -2.1325315650e-01
2.2283404790e+01               -2.2951723779e-01
2.2347254088e+01               -2.4397253319e-01
2.2411103385e+01               -2.5662803481e-01
2.2474952683e+01               -2.6750290472e-01
2.2538801980e+01               -2.7662459632e-01
2.2602651277e+01               -2.8402968775e-01
2.2666500575e+01               -2.8976213439e-01
2.2730349872e+01               -2.9387360371e-01
2.2794199170e+01               -2.9642212353e-01
2.2858048467e+01               -2.9747195144e-01
2.2921897764e+01               -2.9709255841e-01
2.2985747062e+01               -2.9535818045e-01
2.3049596359e+01               -2.9234702166e-01
2.3113445657e+01               -2.8814073323e-01
2.3177294954e+01               -2.8282347583e-01
2.3241144251e+01               -2.7648170879e-01
2.3304993549e+01               -2.6920299801e-01
2.3368842846e+01               -2.6107608682e-01
2.3432692144e+01               -2.5218949428e-01
2.3496541441e+01               -2.4263190316e-01
2.3560390738e+01               -2.3249059116e-01
2.3624240036e+01               -2.2185201947e-01
2.3688089333e+01               -2.1080024773e-01
2.3751938631e+01               -1.9941751890e-01
2.3815787928e+01               -1.8778344351e-01
2.3879637225e+01               -1.7597413962e-01
2.3943486523e+01               -1.6406304115e-01
2.4007335820e+01               -1.5211934629e-01
2.4071185118e+01               -1.4020909113e-01
2.4135034415e+01               -1.2839358926e-01
2.4198883712e+01               -1.1673066414e-01
2.4262733010e+01               -1.0527312379e-01
2.4326582307e+01               -9.4070067844e-02
2.4390431604e+01               -8.3165478441e-02
2.4454280902e+01               -7.2599345901e-02
2.4518130199e+01               -6.2407208676e-02
2.4581979497e+01               -5.2619723746e-02
2.4645828794e+01               -4.3263787762e-02
2.4709678091e+01               -3.4361491277e-02
2.4773527389e+01               -2.5931323137e-02
2.4837376686e+01               -1.7987277811e-02
2.4901225984e+01               -1.0539990811e-02
2.4965075281e+01               -3.5959952562e-03
2.5028924578e+01               2.8412240671e-03
2.5092773876e+01               8.7718361965e-03
2.5156623173e+01               1.4198780867e-02
2.5220472471e+01               1.9127846032e-02
2.5284321768e+01               2.3567652813e-02
2.5348171065e+01               2.7528918561e-02
2.5412020363e+01               3.1024757988e-02
2.5475869660e+01               3.4069976728e-02
2.5539718958e+01               3.6681266618e-02
2.5603568255e+01               3.8876608003e-02
2.5667417552e+01               4.0675372565e-02
2.5731266850e+01               4.2097832984e-02
2.5795116147e+01               4.3165185293e-02
2.5858965445e+01               4.3899169003e-02
2.5922814742e+01               4.4322013823e-02
2.5986664039e+01               4.4456168075e-02
2.6050513337e+01               4.4324182192e-02
2.6114362634e+01               4.3948534673e-02
2.6178211932e+01               4.3351494921e-02
2.6242061229e+01               4.2554966966e-02
2.6305910526e+01               4.1580417215e-02
2.6369759824e+01               4.0448692119e-02
2.6433609121e+01               3.9180017276e-02
2.6497458418e+01               3.7793800457e-02
2.6561307716e+01               3.6308687901e-02
2.6625157013e+01               3.4742356908e-02
2.6689006311e+01               3.3111602571e-02
2.6752855608e+01               3.1432246668e-02
2.6816704905e+01               2.9719027791e-02
2.6880554203e+01               2.7985748219e-02
2.6944403500e+01               2.6245075615e-02
2.7008252798e+01               2.4508729110e-02
2.7072102095e+01               2.2787294843e-02
2.7135951392e+01               2.1090432494e-02
2.7199800690e+01               1.9426697605e-02
2.7263649987e+01               1.7803761045e-02
2.7327499285e+01               1.6228251976e-02
2.7391348582e+01               1.4705949127e-02
2.7455197879e+01               1.3241757389e-02
2.7519047177e+01               1.1839678057e-02
2.7582896474e+01               1.0503006805e-02
2.7646745772e+01               9.2342142746e-03
2.7710595069e+01               8.0351512371e-03
2.7774444366e+01               6.9069502323e-03
2.7838293664e+01               5.8502131397e-03
2.7902142961e+01               4.8649322521e-03
2.7965992259e+01               3.9506606959e-03
2.8029841556e+01               3.1064484609e-03
2.8093690853e+01               2.3309844301e-03
2.8157540151e+01               1.6226019904e-03
2.8221389448e+01               9.7929369564e-04
2.8285238746e+01               3.9882728663e-04
2.8349088043e+01               -1.2128848417e-04
2.8412937340e+01               -5.8369653477e-04
2.8476786638e+01               -9.9121508945e-04
2.8540635935e+01               -1.3467486493e-03
2.8604485232e+01               -1.6533032535e-03
2.8668334530e+01               -1.9139145872e-03
2.8732183827e+01               -2.1316566485e-03
2.8796033125e+01               -2.3095883358e-03
2.8859882422e+01               -2.4507439557e-03
2.8923731719e+01               -2.5581179796e-03
2.8987581017e+01               -2.6346325421e-03
2.9051430314e+01               -2.6831355461e-03
2.9115279612e+01               -2.7063768103e-03
2.9179128909e+01               -2.7070038164e-03
2.9242978206e+01               -2.6875480834e-03
2.9306827504e+01               -2.6504190497e-03
2.9370676801e+01               -2.5978989495e-03
2.9434526099e+01               -2.5321355716e-03
2.9498375396e+01               -2.4551436581e-03
2.9562224693e+01               -2.3688018259e-03
2.9626073991e+01               -2.2748488064e-03
2.9689923288e+01               -2.1748922024e-03
2.9753772586e+01               -2.0704006806e-03
2.9817621883e+01               -1.9627176889e-03
2.9881471180e+01               -1.8530536885e-03
2.9945320478e+01               -1.7425020661e-03
3.0009169775e+01               -1.6320319585e-03
3.0073019073e+01               -1.5225060860e-03
3.0136868370e+01               -1.4146735656e-03
3.0200717667e+01               -1.3091868383e-03
3.0264566965e+01               -1.2066035139e-03
3.0328416262e+01               -1.1073877923e-03
3.0392265560e+01               -1.0119267814e-03
3.0456114857e+01               -9.2052619061e-04
3.0519964154e+01               -8.3342676257e-04
3.0583813452e+01               -7.5080041445e-04
3.0647662749e+01               -6.7276595461e-04
3.0711512046e+01               -5.9938554297e-04
3.0775361344e+01               -5.3067914018e-04
3.0839210641e+01               -4.6662154688e-04
3.0903059939e+01               -4.0715437200e-04
3.0966909236e+01               -3.5218789577e-04
3.1030758533e+01               -3.0160319098e-04
3.1094607831e+01               -2.5526189924e-04
3.1158457128e+01               -2.1300432526e-04
3.1222306426e+01               -1.7465835026e-04
3.1286155723e+01               -1.4003795514e-04
3.1350005020e+01               -1.0895061432e-04
3.1413854318e+01               -8.1196102746e-05
3.1477703615e+01               -5.6572525398e-05
3.1541552913e+01               -3.4875310266e-05
3.1605402210e+01               -1.5902015678e-05
3.1669251507e+01               5.4849998620e-07
3.1733100805e+01               1.4672594992e-05
3.1796950102e+01               2.6661511101e-05
3.1860799400e+01               3.6700791819e-05
3.1924648697e+01               4.4968193473e-05
3.1988497994e+01               5.1634210531e-05
3.2052347292e+01               5.6860546678e-05
3.2116196589e+01               6.0800540286e-05
3.2180045887e+01               6.3598259648e-05
3.2243895184e+01               6.5388858095e-05
3.2307744481e+01               6.6298168315e-05
3.2371593779e+01               6.6443003640e-05
3.2435443076e+01               6.5931132506e-05
3.2499292374e+01               6.4861575184e-05
3.2563141671e+01               6.3324775297e-05
3.2626990968e+01               6.1403002362e-05
3.2690840266e+01               5.9170551546e-05
3.2754689563e+01               5.6694298819e-05
3.2818538861e+01               5.4033872971e-05
3.2882388158e+01               5.1242315758e-05
3.2946237455e+01               4.8366229243e-05
3.3010086753e+01               4.5446487298e-05
3.3073936050e+01               4.2518360533e-05
3.3137785347e+01               3.9612199565e-05
3.3201634645e+01               3.6753745375e-05
3.3265483942e+01               3.3964390478e-05
3.3329333240e+01               3.1261853101e-05
3.3393182537e+01               2.8660237154e-05
3.3457031834e+01               2.6170687375e-05
3.3520881132e+01               2.3801434413e-05
3.3584730429e+01               2.1558389351e-05
3.3648579727e+01               1.9445178665e-05
3.3712429024e+01               1.7463668531e-05
3.3776278321e+01               1.5613985804e-05
3.3840127619e+01               1.3894952986e-05
3.3903976916e+01               1.2304217405e-05
3.3967826214e+01               1.0838385439e-05
3.4031675511e+01               9.4933535295e-06
3.4095524808e+01               8.2643099238e-06
3.4159374106e+01               7.1460261297e-06
3.4223223403e+01               6.1328487840e-06
3.4287072701e+01               5.2189390613e-06
3.4350921998e+01               4.3982573284e-06
3.4414771295e+01               3.6647531392e-06
3.4478620593e+01               3.0123459520e-06
3.4542469890e+01               2.4350628753e-06
3.4606319188e+01               1.9270584587e-06
3.4670168485e+01               1.4826365304e-06
3.4734017782e+01               1.0963368173e-06
3.4797867080e+01               7.6290996241e-07
3.4861716377e+01               4.7738324643e-07
3.4925565675e+01               2.3503631579e-07
3.4989414972e+01               3.1444036727e-08
3.5053264269e+01               -1.3754689563e-07
3.5117113567e+01               -2.7579300035e-07
3.5180962864e+01               -3.8687634221e-07
3.5244812161e+01               -4.7409437112e-07
3.5308661459e+01               -5.4047456154e-07
3.5372510756e+01               -5.8878589008e-07
3.5436360054e+01               -6.2154272009e-07
3.5500209351e+01               -6.4102306389e-07
3.5564058648e+01               -6.4927694314e-07
3.5627907946e+01               -6.4814254270e-07
3.5691757243e+01               -6.3925834046e-07
3.5755606541e+01               -6.2407722141e-07
3.5819455838e+01               -6.0388069097e-07
3.5883305135e+01               -5.7979107141e-07
3.5947154433e+01               -5.5278607319e-07
3.6011003730e+01               -5.2371111304e-07
3.6074853028e+01               -4.9328995285e-07
3.6138702325e+01               -4.6213915208e-07
3.6202551622e+01               -4.3077578897e-07
3.6266400920e+01               -3.9963116520e-07
3.6330250217e+01               -3.6905706481e-07
3.6394099515e+01               -3.3933812306e-07
3.6457948812e+01               -3.1069682275e-07
3.6521798109e+01               -2.8330441764e-07
3.6585647407e+01               -2.5728477945e-07
3.6649496704e+01               -2.3272344678e-07
3.6713346002e+01               -2.0967234380e-07
3.6777195299e+01               -1.8815391578e-07
3.6841044596e+01               -1.6816812258e-07
3.6904893894e+01               -1.4969420741e-07
3.6968743191e+01               -1.3269662250e-07
3.7032592489e+01               -1.1712622874e-07
3.7096441786e+01               -1.0292504543e-07
3.7160291083e+01               -9.0026990341e-08
3.7224140381e+01               -7.8361628900e-08
3.7287989678e+01               -6.7854553649e-08
3.7351838975e+01               -5.8430245725e-08
3.7415688273e+01               -5.0012199568e-08
3.7479537570e+01               -4.2524955223e-08
3.7543386868e+01               -3.5894556446e-08
3.7607236165e+01               -3.0048978383e-08
3.7671085462e+01               -2.4919338734e-08
3.7734934760e+01               -2.0439637646e-08
3.7798784057e+01               -1.6547637507e-08
3.7862633355e+01               -1.3184551165e-08
3.7926482652e+01               -1.0295597687e-08
3.7990331949e+01               -7.8296590540e-09
3.8054181247e+01               -5.7395930727e-09
3.8118030544e+01               -3.9818839270e-09
3.8181879842e+01               -2.5167574044e-09
3.8245729139e+01               -1.3079450628e-09
3.8309578436e+01               -3.2248036957e-10
3.8373427734e+01               4.6935415627e-10
3.8437277031e+01               1.0943319998e-09
3.8501126329e+01               1.5763816986e-09
3.8564975626e+01               1.9368581510e-09
3.8628824923e+01               2.1946798580e-09
3.8692674221e+01               2.3665660670e-09
3.8756523518e+01               2.4671921968e-09
3.8820372816e+01               2.5093930687e-09
3.8884222113e+01               2.5043214085e-09
3.8948071410e+01               2.4616199138e-09
3.9011920708e+01               2.3895712742e-09
3.9075770005e+01               2.2952461754e-09
3.9139619303e+01               2.1846313478e-09
3.9203468600e+01               2.0627623101e-09
3.9267317897e+01               1.9338265954e-09
3.9331167195e+01               1.8012797238e-09
3.9395016492e+01               1.6679272875e-09
3.9458865789e+01               1.5360243320e-09
3.9522715087e+01               1.4073383706e-09
3.9586564384e+01               1.2832312927e-09
3.9650413682e+01               1.1647157413e-09
3.9714262979e+01               1.0525048489e-09
3.9778112276e+01               9.4707200941e-10
3.9841961574e+01               8.4868122451e-10
3.9905810871e+01               7.5743579109e-10
3.9969660169e+01               6.7329975311e-10
4.0033509466e+01               5.9613579108e-10
4.0097358763e+01               5.2571991685e-10
4.0161208061e+01               4.6177027473e-10
4.0225057358e+01               4.0395668655e-10
4.0288906656e+01               3.5192130705e-10
4.0352755953e+01               3.0528791093e-10
4.0416605250e+01               2.6366972611e-10
4.0480454548e+01               2.2668198207e-10
4.0544303845e+01               1.9394355066e-10
4.0608153143e+01               1.6508601794e-10
4.0672002440e+01               1.3975375960e-10
4.0735851737e+01               1.1760990314e-10
4.0799701035e+01               9.8335408804e-11
4.0863550332e+01               8.1632749262e-11
4.0927399630e+01               6.7224335541e-11
4.0991248927e+01               5.4854383287e-11
4.1055098224e+01               4.4287919848e-11
4.1118947522e+01               3.5309840034e-11
4.1182796819e+01               2.7725206905e-11
4.1246646117e+01               2.1357298907e-11
4.1310495414e+01               1.6047436991e-11
4.1374344711e+01               1.1653153851e-11
4.1438194009e+01               8.0476501416e-12
4.1502043306e+01               5.1181226052e-12
4.1565892603e+01               2.7650292585e-12
4.1629741901e+01               9.0061779650e-13
4.1693591198e+01               -5.5190934415e-13
4.1757440496e+01               -1.6595549651e-12
4.1821289793e+01               -2.4805464955e-12
4.1885139090e+01               -3.0651468212e-12
4.1948988388e+01               -3.4566167155e-12
4.2012837685e+01               -3.6919362355e-12
4.2076686983e+01               -3.8025859971e-12
4.2140536280e+01               -3.8151811875e-12
4.2204385577e+01               -3.7520960810e-12
4.2268234875e+01               -3.6320047800e-12
4.2332084172e+01               -3.4703715674e-12
4.2395933470e+01               -3.2798975899e-12
4.2459782767e+01               -3.0709125782e-12
4.2523632064e+01               -2.8517108627e-12
4.2587481362e+01               -2.6288785312e-12
4.2651330659e+01               -2.4075398149e-12
4.2715179957e+01               -2.1916151546e-12
4.2779029254e+01               -1.9840034635e-12
4.2842878551e+01               -1.7867810565e-12
4.2906727849e+01               -1.6013326244e-12
4.2970577146e+01               -1.4285023172e-12
4.3034426444e+01               -1.2686852663e-12
4.3098275741e+01               -1.1219397643e-12
4.3162125038e+01               -9.8804956727e-13
4.3225974336e+01               -8.6660348047e-13
4.3289823633e+01               -7.5704424878e-13
4.3353672931e+01               -6.5870855660e-13
